retailer_id,business_name,owner_name,owner_gender,owner_age,phone_number,email,shop_type,state,urbanization_level,latitude,longitude,years_in_business,months_in_business,num_employees,has_business_registration,mobile_money_pattern,monthly_mobile_money_txns,credit_segment,credit_limit,is_defaulter,onboarding_date,account_status
RTL_007612,Simon's Ventures,Simon Adetokunbo,Female,57,08111348169,simon.adetokunbo@outlook.com,Mini Mart,Rivers,Urban,4.852466,7.304302,21,252,5,False,Light User,9,Good,422500,False,2025-04-08,Active
RTL_007613,Stephen's Mart,Stephen Oyekan,Female,64,09070324221,stephen.oyekan@yahoo.com,Mini Mart,Kano,Urban,11.740282,8.692175,21,262,2,True,Light User,3,Excellent,446995,False,2025-06-19,Active
RTL_007614,Stephen's Mart,Stephen Uche,Female,55,08115324421,stephen.uche@yahoo.com,Mini Mart,FCT,Rural,8.897306,7.486189,21,263,4,False,Regular User,11,Excellent,409379,False,2024-09-29,Active
RTL_007615,Michael's Provisions,Michael Okonkwo,Female,25,08060049835,michael.okonkwo@outlook.com,Kiosk,Kano,Rural,12.453095,8.504844,1,12,2,False,Heavy User,28,Excellent,407377,False,2024-08-06,Active
RTL_007616,Emmanuel's Store,Emmanuel Chukwu,Female,43,09050581983,emmanuel.chukwu@yahoo.com,Kiosk,Lagos,Rural,6.066344,3.829574,4,50,1,False,Heavy User,26,Fair,157314,True,2024-10-24,Active
RTL_007617,Hope's Mart,Hope Ojo,Female,45,08064690591,hope.ojo@outlook.com,Kiosk,Lagos,Rural,6.667899,3.088292,23,283,1,True,Regular User,13,Good,392997,False,2025-04-15,Active
RTL_007618,Paul's Shop,Paul Oshodi,Male,43,07066539790,paul.oshodi@gmail.com,Kiosk,Lagos,Urban,6.09026,3.159258,13,162,1,True,Regular User,14,Good,414065,False,2025-03-16,Active
RTL_007619,Daniel's Mart,Daniel Ogunleye,Male,42,07068341080,daniel.ogunleye@yahoo.com,Market Stall,Lagos,Rural,6.146113,3.654405,3,39,1,False,Regular User,11,Excellent,568783,False,2025-06-08,Active
RTL_007620,Benjamin's Mart,Benjamin Akinwale,Female,35,08039503545,benjamin.akinwale@gmail.com,Mini Mart,Others,Urban,9.500349,8.574884,4,49,2,False,Heavy User,27,Excellent,623698,False,2025-05-18,Active
RTL_007621,Mary's Shop,Mary Chukwu,Male,30,09076402942,mary.chukwu@outlook.com,Kiosk,Lagos,Rural,6.673966,3.781369,7,90,1,False,Heavy User,27,Moderate Risk,165434,True,2025-06-01,Active
RTL_007622,Peace's Shop,Peace Olawale,Female,62,08110859503,peace.olawale@gmail.com,Mini Mart,Kano,Peri-Urban,11.731871,8.173977,15,185,3,False,Regular User,10,Excellent,525036,False,2024-09-16,Active
RTL_007623,Hope's Shop,Hope Ogunleye,Male,36,08151559599,hope.ogunleye@outlook.com,Kiosk,Kano,Urban,11.774511,8.645245,16,196,1,True,Heavy User,31,Good,346822,False,2024-10-02,Active
RTL_007624,James's Mart,James Okafor,Female,46,08052419716,james.okafor@yahoo.com,Provision Store,Kaduna,Peri-Urban,10.132878,7.189528,16,192,3,False,Regular User,19,Excellent,627209,False,2024-09-28,Active
RTL_007625,Juliet's Mart,Juliet Oshodi,Female,45,08163601811,juliet.oshodi@outlook.com,Provision Store,Ogun,Peri-Urban,7.258381,3.562571,8,99,3,False,Regular User,16,Moderate Risk,117081,False,2025-04-16,Active
RTL_007626,Grace's Provisions,Grace Nnamani,Male,27,08150328032,grace.nnamani@outlook.com,Kiosk,Lagos,Rural,6.422448,3.482163,7,87,1,False,Heavy User,28,Fair,227903,False,2025-04-15,Active
RTL_007627,Paul's Mart,Paul Adetokunbo,Female,46,08138361449,paul.adetokunbo@gmail.com,Provision Store,Lagos,Urban,6.744649,3.65229,1,22,2,False,Heavy User,31,Good,429156,False,2024-09-02,Active
RTL_007628,Angela's Provisions,Angela Ekwueme,Male,45,08052165148,angela.ekwueme@gmail.com,Superette,Lagos,Peri-Urban,6.496535,3.557406,22,266,4,True,Light User,7,Good,482775,False,2025-05-16,Active
RTL_007629,Stephen's Store,Stephen Adetokunbo,Female,47,08064687261,stephen.adetokunbo@gmail.com,Kiosk,Oyo,Urban,7.680917,4.304846,1,16,1,True,Regular User,16,Good,403065,False,2025-02-03,Active
RTL_007630,Paul's Provisions,Paul Uche,Male,46,08137021538,paul.uche@yahoo.com,Mini Mart,Lagos,Peri-Urban,6.845918,3.449132,14,170,3,False,Regular User,15,Fair,284786,False,2024-07-08,Active
RTL_007631,Deborah's Mart,Deborah Nnamani,Male,42,08033559967,deborah.nnamani@gmail.com,Kiosk,Kano,Peri-Urban,11.701087,8.741907,1,21,2,False,Light User,6,Excellent,527795,False,2025-05-13,Active
RTL_007632,Deborah's Store,Deborah Ekwueme,Female,59,08131213124,deborah.ekwueme@gmail.com,Kiosk,Oyo,Peri-Urban,8.287897,4.398271,8,96,1,False,Regular User,17,Moderate Risk,147431,False,2024-11-23,Active
RTL_007633,Paul's Mart,Paul Adeyemi,Male,62,08116662913,paul.adeyemi@outlook.com,Kiosk,Kano,Rural,11.605904,8.113958,15,183,1,False,Heavy User,37,Good,335583,False,2024-08-10,Active
RTL_007634,David's Provisions,David Ekwueme,Female,42,08101539440,david.ekwueme@yahoo.com,Provision Store,Kano,Urban,11.964377,8.32709,17,211,1,True,Heavy User,39,Fair,187870,False,2025-05-29,Active
RTL_007635,Emmanuel's Store,Emmanuel Ekwueme,Female,54,08064612058,emmanuel.ekwueme@yahoo.com,Provision Store,Lagos,Peri-Urban,6.347466,3.218053,7,94,1,False,Regular User,11,Moderate Risk,72223,False,2024-07-30,Active
RTL_007636,Samuel's Ventures,Samuel Ibrahim,Female,23,08034475393,samuel.ibrahim@yahoo.com,Kiosk,Rivers,Peri-Urban,4.634385,7.355127,3,40,1,False,Regular User,19,Fair,232092,False,2024-11-11,Active
RTL_007637,Daniel's Store,Daniel Nnamani,Female,39,08037481335,daniel.nnamani@gmail.com,Kiosk,Kaduna,Urban,11.00916,7.4639,1,23,1,False,Light User,3,Good,393150,False,2025-04-30,Active
RTL_007638,Mark's Shop,Mark Oshodi,Male,32,08113694175,mark.oshodi@gmail.com,Provision Store,Delta,Urban,6.011221,6.019213,12,153,3,True,Light User,3,Moderate Risk,88526,False,2024-09-01,Active
RTL_007639,Charity's Ventures,Charity Adeyemi,Female,53,08030756582,charity.adeyemi@yahoo.com,Kiosk,Lagos,Urban,6.817976,3.657836,19,239,1,True,Non-User,1,Good,450148,False,2025-03-16,Active
RTL_007640,Joseph's Mart,Joseph Oshodi,Female,41,08148386861,joseph.oshodi@gmail.com,Kiosk,Anambra,Urban,6.086134,7.218881,16,203,1,True,Regular User,14,Excellent,441243,False,2025-01-02,Active
RTL_007641,Cornelius's Shop,Cornelius Okafor,Female,33,09075879050,cornelius.okafor@yahoo.com,Kiosk,Kaduna,Urban,10.11622,7.298433,7,88,1,True,Heavy User,23,Good,333472,False,2024-12-28,Active
RTL_007642,Joshua's Shop,Joshua Ekwueme,Female,35,08039072948,joshua.ekwueme@yahoo.com,Kiosk,Oyo,Rural,7.845284,4.224058,6,76,1,False,Regular User,14,Excellent,462998,False,2024-12-11,Active
RTL_007643,David's Provisions,David Uche,Male,53,08153666731,david.uche@gmail.com,Kiosk,Kano,Peri-Urban,12.084491,8.250924,24,295,2,False,Regular User,10,High Risk,31984,False,2024-09-25,Active
RTL_007644,Blessing's Ventures,Blessing Obi,Male,30,08116286338,blessing.obi@outlook.com,Market Stall,Lagos,Urban,6.704073,3.601173,1,22,1,True,Regular User,19,Good,464279,False,2024-09-10,Active
RTL_007645,Samuel's Provisions,Samuel Obi,Male,61,08164701121,samuel.obi@yahoo.com,Superette,FCT,Rural,8.884049,7.359665,7,93,3,False,Regular User,15,Good,446307,False,2025-03-03,Active
RTL_007646,Grace's Shop,Grace Balogun,Female,35,09055939394,grace.balogun@gmail.com,Kiosk,Kano,Peri-Urban,11.761422,8.71492,3,39,1,False,Heavy User,27,Good,273563,False,2024-07-28,Active
RTL_007647,Agnes's Provisions,Agnes Adetokunbo,Female,28,08108288156,agnes.adetokunbo@yahoo.com,Kiosk,Oyo,Urban,7.530139,4.158923,8,106,1,True,Light User,7,Fair,344425,False,2024-08-19,Active
RTL_007648,Esther's Ventures,Esther Obi,Female,44,08156040287,esther.obi@yahoo.com,Kiosk,FCT,Urban,8.602488,7.065074,19,229,1,True,Heavy User,27,Good,443381,False,2024-08-07,Active
RTL_007649,Peter's Mart,Peter Ekwueme,Female,30,07067064813,peter.ekwueme@gmail.com,Provision Store,Oyo,Peri-Urban,7.778683,3.983427,10,121,1,True,Regular User,11,Fair,194833,False,2025-06-17,Active
RTL_007650,Deborah's Mart,Deborah Balogun,Female,43,07068299244,deborah.balogun@gmail.com,Provision Store,Ogun,Urban,6.727864,3.79107,3,42,3,False,Light User,9,Excellent,726944,False,2025-03-24,Active
RTL_007651,John's Shop,John Ekwueme,Female,40,09075068843,john.ekwueme@outlook.com,Kiosk,FCT,Rural,8.66399,7.552821,16,198,2,False,Light User,5,Excellent,523565,False,2024-11-30,Active
RTL_007652,Andrew's Shop,Andrew Eze,Female,62,08053960626,andrew.eze@gmail.com,Mini Mart,Lagos,Rural,6.974082,3.287308,11,143,3,False,Non-User,0,Good,347628,False,2025-01-14,Active
RTL_007653,David's Ventures,David Abiola,Male,26,08112391929,david.abiola@yahoo.com,Kiosk,Kano,Peri-Urban,11.883424,8.24861,6,77,2,False,Regular User,17,Fair,263864,False,2025-04-13,Active
RTL_007654,Andrew's Provisions,Andrew Akinwale,Male,28,09078745456,andrew.akinwale@outlook.com,Mini Mart,Kano,Rural,12.386236,8.913186,8,99,2,False,Regular User,10,Fair,210817,False,2025-02-11,Active
RTL_007655,Charity's Store,Charity Ojo,Female,40,09053186865,charity.ojo@outlook.com,Market Stall,FCT,Peri-Urban,8.685295,7.232428,20,244,2,False,Regular User,11,Excellent,630605,False,2024-10-05,Active
RTL_007656,Joy's Shop,Joy Oyekan,Female,58,07069948129,joy.oyekan@outlook.com,Market Stall,Oyo,Peri-Urban,8.252493,4.056789,17,206,1,False,Light User,9,Excellent,662808,False,2025-04-17,Active
RTL_007657,Andrew's Provisions,Andrew Ibrahim,Female,43,08145482771,andrew.ibrahim@outlook.com,Mini Mart,Edo,Peri-Urban,6.711417,5.246847,16,198,4,False,Light User,6,Excellent,415074,False,2025-06-30,Active
RTL_007658,Gloria's Mart,Gloria Oshodi,Female,39,08051199413,gloria.oshodi@yahoo.com,Provision Store,Others,Peri-Urban,8.98717,8.285122,9,116,1,False,Heavy User,38,Excellent,485042,False,2025-04-28,Active
RTL_007659,Sarah's Mart,Sarah Okonkwo,Male,22,08147729118,sarah.okonkwo@outlook.com,Provision Store,Kaduna,Rural,10.954664,7.705112,2,30,1,False,Light User,6,Good,482432,False,2025-04-11,Active
RTL_007660,Agnes's Mart,Agnes Ibrahim,Male,58,09054014708,agnes.ibrahim@gmail.com,Kiosk,Lagos,Urban,6.477577,3.746479,16,194,1,True,Heavy User,35,Moderate Risk,198874,False,2025-06-18,Active
RTL_007661,Ruth's Shop,Ruth Okafor,Female,40,08069617258,ruth.okafor@outlook.com,Kiosk,Ogun,Peri-Urban,6.463847,3.447541,19,229,1,True,Light User,8,Excellent,471550,False,2024-12-19,Active
RTL_007662,Samuel's Shop,Samuel Ogunleye,Female,55,08078442718,samuel.ogunleye@gmail.com,Provision Store,Rivers,Peri-Urban,4.856345,7.106605,24,292,2,False,Regular User,17,Good,402466,False,2025-04-22,Active
RTL_007663,Benjamin's Mart,Benjamin Balogun,Male,23,08165912899,benjamin.balogun@yahoo.com,Provision Store,Others,Rural,8.708204,8.96108,3,43,2,False,Regular User,19,Good,276135,False,2024-09-03,Active
RTL_007664,Joy's Store,Joy Okonkwo,Female,48,08101744756,joy.okonkwo@outlook.com,Kiosk,Oyo,Peri-Urban,7.744589,3.594758,23,286,1,True,Regular User,12,Fair,301030,False,2025-05-20,Active
RTL_007665,Charity's Shop,Charity Abiola,Female,62,07035183704,charity.abiola@yahoo.com,Kiosk,Kano,Urban,11.696882,8.361637,4,55,1,True,Regular User,18,Fair,291979,False,2025-05-26,Active
RTL_007666,Michael's Store,Michael Ogunleye,Female,35,08112371250,michael.ogunleye@yahoo.com,Superette,Lagos,Urban,6.560668,3.515324,1,13,2,True,Regular User,10,Fair,158718,False,2025-05-15,Active
RTL_007667,Deborah's Ventures,Deborah Balogun,Male,33,08101203581,deborah.balogun@gmail.com,Provision Store,Delta,Urban,5.685783,5.722548,10,121,3,True,Heavy User,20,Fair,274027,False,2024-12-09,Active
RTL_007668,Mary's Ventures,Mary Abiola,Male,59,08077951962,mary.abiola@outlook.com,Kiosk,Kano,Peri-Urban,12.459374,8.798245,3,39,2,False,Heavy User,24,Fair,261162,False,2025-05-07,Active
RTL_007669,Sarah's Mart,Sarah Ekwueme,Male,43,08162405589,sarah.ekwueme@yahoo.com,Mini Mart,Oyo,Urban,7.937923,3.975733,23,280,3,True,Light User,4,Excellent,665730,False,2024-10-01,Active
RTL_007670,Charity's Shop,Charity Ibrahim,Male,48,08135919988,charity.ibrahim@yahoo.com,Provision Store,Lagos,Peri-Urban,6.456751,2.921923,18,221,2,True,Heavy User,30,High Risk,54124,False,2024-09-16,Active
RTL_007671,Hope's Mart,Hope Ogunleye,Male,63,08102929770,hope.ogunleye@gmail.com,Provision Store,Rivers,Peri-Urban,4.514196,7.338061,16,197,1,True,Regular User,13,Moderate Risk,129199,False,2025-02-20,Active
RTL_007672,Mark's Mart,Mark Obi,Female,57,08079845855,mark.obi@yahoo.com,Superette,Oyo,Peri-Urban,7.569941,3.633862,22,272,3,False,Regular User,14,Excellent,585375,False,2025-05-19,Active
RTL_007673,David's Shop,David Obasanjo,Female,47,08100548729,david.obasanjo@gmail.com,Kiosk,Others,Urban,9.468644,9.175163,21,254,2,True,Regular User,10,Excellent,473652,False,2025-06-07,Active
RTL_007674,Benjamin's Shop,Benjamin Ibrahim,Female,47,08058967335,benjamin.ibrahim@outlook.com,Kiosk,Lagos,Peri-Urban,6.804144,3.429714,7,92,1,False,Heavy User,35,Good,351666,False,2024-08-29,Active
RTL_007675,Paul's Shop,Paul Obi,Female,51,07060632300,paul.obi@outlook.com,Provision Store,Oyo,Urban,7.513741,4.128676,17,207,3,False,Light User,5,Good,316046,False,2024-11-18,Active
RTL_007676,Andrew's Store,Andrew Adetokunbo,Male,59,07061955763,andrew.adetokunbo@gmail.com,Provision Store,Lagos,Urban,6.083252,3.070006,20,241,3,False,Regular User,18,Moderate Risk,179769,False,2024-08-06,Active
RTL_007677,Blessing's Ventures,Blessing Abiola,Female,64,09075166215,blessing.abiola@outlook.com,Provision Store,Lagos,Urban,6.671247,3.705608,9,115,1,True,Regular User,15,Excellent,400433,False,2025-01-27,Active
RTL_007678,Samuel's Provisions,Samuel Obi,Male,47,08077486374,samuel.obi@yahoo.com,Kiosk,Kaduna,Urban,10.434279,7.132097,6,82,1,True,Regular User,18,Excellent,465853,False,2025-04-24,Active
RTL_007679,Paul's Store,Paul Oshodi,Male,49,08130366386,paul.oshodi@outlook.com,Kiosk,Ogun,Urban,6.848138,3.101256,17,215,2,False,Regular User,13,Fair,336393,False,2025-01-19,Active
RTL_007680,Joseph's Store,Joseph Olawale,Female,56,08106871758,joseph.olawale@yahoo.com,Provision Store,Lagos,Peri-Urban,6.470358,2.927847,3,39,1,False,Regular User,15,Excellent,693848,False,2025-02-01,Active
RTL_007681,Patience's Store,Patience Oshodi,Male,56,08163188658,patience.oshodi@yahoo.com,Kiosk,Lagos,Urban,7.014469,2.904352,12,154,1,True,Light User,7,Fair,235267,False,2024-07-10,Active
RTL_007682,Angela's Shop,Angela Chukwu,Male,35,08108876172,angela.chukwu@yahoo.com,Provision Store,Rivers,Urban,5.206866,6.704266,12,154,1,True,Regular User,15,Excellent,652115,False,2025-05-15,Active
RTL_007683,Joseph's Mart,Joseph Ojo,Female,60,09076003410,joseph.ojo@yahoo.com,Mini Mart,Oyo,Peri-Urban,7.979317,3.924493,1,20,2,False,Heavy User,29,Moderate Risk,65806,False,2025-05-09,Active
RTL_007684,Samuel's Ventures,Samuel Uche,Female,38,08158287035,samuel.uche@gmail.com,Kiosk,Lagos,Rural,6.405023,3.847746,18,226,1,False,Light User,5,Excellent,448544,False,2025-01-25,Active
RTL_007685,Faith's Provisions,Faith Akinwale,Female,54,08069949745,faith.akinwale@gmail.com,Provision Store,Lagos,Urban,6.110573,3.73568,17,205,2,False,Heavy User,23,Fair,150717,False,2025-02-22,Active
RTL_007686,Daniel's Store,Daniel Uche,Male,49,08057064407,daniel.uche@outlook.com,Provision Store,Oyo,Rural,7.523003,3.871219,15,191,3,False,Heavy User,21,Moderate Risk,111372,False,2024-09-08,Active
RTL_007687,Comfort's Store,Comfort Adetokunbo,Male,51,08072534611,comfort.adetokunbo@yahoo.com,Mini Mart,Kano,Urban,12.018121,8.152037,3,42,3,False,Regular User,18,Excellent,644692,False,2025-06-25,Active
RTL_007688,Peter's Mart,Peter Nnamani,Female,36,08075240278,peter.nnamani@outlook.com,Mini Mart,Lagos,Peri-Urban,6.354461,3.419848,12,154,4,False,Heavy User,36,Excellent,698169,False,2025-04-09,Active
RTL_007689,Joseph's Shop,Joseph Ojo,Female,40,08031581130,joseph.ojo@outlook.com,Kiosk,Edo,Peri-Urban,6.488821,5.690996,14,170,1,False,Regular User,10,Excellent,540087,False,2024-08-01,Active
RTL_007690,Andrew's Shop,Andrew Obasanjo,Female,53,08055311695,andrew.obasanjo@outlook.com,Superette,Oyo,Urban,7.862438,3.87893,10,121,2,True,Heavy User,32,Fair,271683,False,2024-10-24,Active
RTL_007691,Joshua's Store,Joshua Okonkwo,Female,31,08162234508,joshua.okonkwo@outlook.com,Provision Store,Others,Urban,8.595998,8.253471,11,135,2,True,Heavy User,27,Good,468252,False,2025-04-08,Active
RTL_007692,Sarah's Provisions,Sarah Obasanjo,Female,33,08037137667,sarah.obasanjo@gmail.com,Kiosk,Lagos,Urban,6.342439,3.177448,13,157,1,True,Regular User,13,Excellent,513630,False,2024-10-09,Active
RTL_007693,Joseph's Ventures,Joseph Balogun,Female,39,09070606050,joseph.balogun@outlook.com,Kiosk,Lagos,Urban,6.41995,3.341815,19,234,1,True,Regular User,14,Good,302644,False,2024-11-03,Active
RTL_007694,Victoria's Provisions,Victoria Balogun,Female,61,08140511832,victoria.balogun@outlook.com,Provision Store,Lagos,Peri-Urban,6.512216,2.942885,16,193,2,True,Regular User,12,Good,285179,False,2024-11-28,Active
RTL_007695,David's Mart,David Adeyemi,Female,41,08031440790,david.adeyemi@yahoo.com,Mini Mart,Lagos,Rural,6.680476,3.148005,21,259,2,True,Heavy User,32,Good,465147,False,2025-05-13,Active
RTL_007696,Peace's Shop,Peace Okonkwo,Female,36,09078935317,peace.okonkwo@gmail.com,Provision Store,Anambra,Peri-Urban,6.041416,6.687567,3,42,2,True,Light User,5,Excellent,516339,False,2024-11-09,Active
RTL_007697,Esther's Shop,Esther Ekwueme,Female,54,09054615522,esther.ekwueme@yahoo.com,Market Stall,Ogun,Urban,6.899833,3.231804,17,208,1,True,Regular User,16,Fair,286160,False,2024-07-25,Active
RTL_007698,Andrew's Store,Andrew Olawale,Male,33,08063414812,andrew.olawale@yahoo.com,Kiosk,Kano,Peri-Urban,11.836808,8.365927,13,166,1,False,Heavy User,38,Excellent,685412,False,2024-11-29,Active
RTL_007699,Philip's Ventures,Philip Ekwueme,Female,29,08052658352,philip.ekwueme@yahoo.com,Provision Store,Kaduna,Urban,10.913895,7.614028,9,114,3,True,Regular User,16,High Risk,74019,False,2025-02-12,Active
RTL_007700,Grace's Shop,Grace Okonkwo,Female,37,08033968856,grace.okonkwo@gmail.com,Kiosk,Lagos,Peri-Urban,6.545066,3.562804,10,123,2,True,Heavy User,27,Good,472302,False,2024-12-23,Active
RTL_007701,Simon's Provisions,Simon Obasanjo,Female,64,09079456847,simon.obasanjo@gmail.com,Kiosk,Rivers,Rural,5.114622,7.387589,1,13,2,False,Regular User,11,Excellent,704444,False,2024-12-18,Active
RTL_007702,Andrew's Ventures,Andrew Obi,Male,58,09053195799,andrew.obi@yahoo.com,Mini Mart,Kano,Rural,11.867445,8.165299,7,86,5,False,Regular User,18,Fair,210295,False,2025-01-28,Active
RTL_007703,Blessing's Mart,Blessing Obi,Male,57,08051239449,blessing.obi@yahoo.com,Market Stall,Kaduna,Rural,10.66066,7.312101,16,196,2,False,Non-User,1,Excellent,450838,False,2025-05-23,Active
RTL_007704,Nathaniel's Ventures,Nathaniel Adetokunbo,Female,56,08130784578,nathaniel.adetokunbo@yahoo.com,Provision Store,Lagos,Peri-Urban,6.290824,3.198042,14,173,2,False,Heavy User,25,Excellent,464284,False,2024-08-18,Active
RTL_007705,Daniel's Mart,Daniel Ekwueme,Female,35,08050230771,daniel.ekwueme@yahoo.com,Kiosk,Lagos,Peri-Urban,6.69854,3.141594,13,164,1,False,Regular User,12,Excellent,563642,False,2024-11-04,Active
RTL_007706,Juliet's Provisions,Juliet Balogun,Female,58,09055028601,juliet.balogun@gmail.com,Market Stall,Lagos,Peri-Urban,6.588077,2.886787,24,291,1,True,Light User,5,Excellent,726036,False,2024-10-12,Active
RTL_007707,Deborah's Ventures,Deborah Okafor,Female,39,08137691081,deborah.okafor@outlook.com,Provision Store,Kano,Urban,12.346144,9.05522,16,193,1,True,Non-User,0,Excellent,557855,False,2025-01-26,Active
RTL_007708,Peace's Ventures,Peace Okafor,Male,45,08031378011,peace.okafor@gmail.com,Mini Mart,Oyo,Rural,8.09698,3.84859,9,109,2,False,Light User,4,Excellent,731078,False,2024-09-26,Active
RTL_007709,Victoria's Mart,Victoria Ogunleye,Male,30,07060844445,victoria.ogunleye@gmail.com,Provision Store,Delta,Urban,5.707613,6.032692,10,121,2,False,Light User,8,Fair,208689,False,2024-11-12,Active
RTL_007710,Samuel's Shop,Samuel Obi,Female,43,08166721195,samuel.obi@gmail.com,Mini Mart,Rivers,Peri-Urban,4.56324,6.571639,13,162,5,False,Regular User,16,Good,319228,False,2025-05-26,Active
RTL_007711,Faith's Store,Faith Oyekan,Female,28,08039452658,faith.oyekan@outlook.com,Provision Store,Others,Urban,9.363838,8.953201,8,102,1,True,Regular User,19,Excellent,429813,False,2024-12-15,Active
RTL_007712,Joseph's Shop,Joseph Oyekan,Male,47,08066551462,joseph.oyekan@outlook.com,Market Stall,Anambra,Rural,6.074261,7.367308,7,85,2,True,Light User,7,Excellent,624015,False,2025-02-10,Active
RTL_007713,Angela's Store,Angela Okafor,Female,60,09050088887,angela.okafor@outlook.com,Provision Store,Kano,Urban,11.935219,9.008599,3,45,1,True,Regular User,12,Fair,211255,False,2024-09-13,Active
RTL_007714,Blessing's Provisions,Blessing Obi,Female,55,08141437722,blessing.obi@gmail.com,Market Stall,Lagos,Urban,6.037846,3.038675,17,207,1,True,Heavy User,36,Excellent,638746,False,2025-05-11,Active
RTL_007715,Joshua's Ventures,Joshua Akinwale,Male,27,08165693149,joshua.akinwale@gmail.com,Market Stall,Lagos,Urban,6.134714,3.396365,7,91,1,True,Light User,9,Excellent,467488,False,2024-07-18,Active
